"art_id","r_X","r_rating","review","pID","r_cond","r_word_cnt","r_funct","r_pronoun","r_ppron","r_i","r_we","r_you","r_shehe","r_they","r_ipron","r_article","r_verb","r_auxverb","r_past","r_present","r_future","r_adverb","r_preps","r_conj","r_negate","r_quant","r_number","r_swear","r_social","r_family","r_friend","r_humans","r_affect","r_posemo","r_negemo","r_anx","r_anger","r_sad","r_cogmech","r_insight","r_cause","r_discrep","r_tentat","r_certain","r_inhib","r_incl","r_excl","r_percept","r_see","r_hear","r_feel","r_bio","r_body","r_health","r_sexual","r_ingest","r_relativ","r_motion","r_space","r_time","r_work","r_achieve","r_leisure","r_home","r_money","r_relig","r_death","r_assent","r_nonfl","r_filler","d_headline","d_norm","d_abstract","d_word_cnt","d_funct","d_pronoun","d_ppron","d_i","d_we","d_you","d_shehe","d_they","d_ipron","d_article","d_verb","d_auxverb","d_past","d_present","d_future","d_adverb","d_preps","d_conj","d_negate","d_quant","d_number","d_swear","d_social","d_family","d_friend","d_humans","d_affect","d_posemo","d_negemo","d_anx","d_anger","d_sad","d_cogmech","d_insight","d_cause","d_discrep","d_tentat","d_certain","d_inhib","d_incl","d_excl","d_percept","d_see","d_hear","d_feel","d_bio","d_body","d_health","d_sexual","d_ingest","d_relativ","d_motion","d_space","d_time","d_work","d_achieve","d_leisure","d_home","d_money","d_relig","d_death","d_assent","d_nonfl","d_filler"
633,NA,1,"Hey there, hope everything is going well.  I wanted to share this article with you, check it out if you are interested!","DP638","FRIEND",22,63.64,27.27,13.64,4.55,0,9.09,0,0,13.64,0,18.18,9.09,4.55,13.64,0,9.09,13.64,4.55,0,0,0,0,22.73,0,0,0,18.18,18.18,0,0,0,0,27.27,0,0,13.64,9.09,4.55,0,9.09,4.55,0,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0,4.55,0,0,0,4.55,0,"Fitness Center in a Hotel Room","Fitness Center in a Hotel Room A businesswomanês need for a workout routine leads a personal trainer to incorporate a bathtubês edge and a travel iron into a 30-minute exercise regimen.","A businesswomanês need for a workout routine leads a personal trainer to incorporate a bathtubês edge and a travel iron into a 30-minute exercise regimen.",34,35.29,0,0,0,0,0,0,0,0,20.59,2.94,0,0,2.94,0,0,11.76,2.94,0,0,0,0,2.94,0,0,0,2.94,0,0,0,0,0,11.76,0,2.94,2.94,0,0,0,5.88,0,2.94,0,0,2.94,2.94,0,2.94,0,0,23.53,5.88,14.71,2.94,8.82,2.94,17.65,5.88,2.94,0,0,0,0,0
633,NA,1,"It is ridiculous how much people are into their bodies now, like hotels are not the places to work out!","DP573","FACEBOOK",20,65,10,5,0,0,0,0,5,5,5,15,15,0,15,0,10,15,5,5,5,0,0,10,0,0,5,5,0,5,0,5,0,20,0,5,0,0,0,0,10,5,0,0,0,0,5,5,0,0,0,20,0,15,5,5,5,5,0,0,0,0,0,0,0,"Fitness Center in a Hotel Room","Fitness Center in a Hotel Room A businesswomanês need for a workout routine leads a personal trainer to incorporate a bathtubês edge and a travel iron into a 30-minute exercise regimen.","A businesswomanês need for a workout routine leads a personal trainer to incorporate a bathtubês edge and a travel iron into a 30-minute exercise regimen.",34,35.29,0,0,0,0,0,0,0,0,20.59,2.94,0,0,2.94,0,0,11.76,2.94,0,0,0,0,2.94,0,0,0,2.94,0,0,0,0,0,11.76,0,2.94,2.94,0,0,0,5.88,0,2.94,0,0,2.94,2.94,0,2.94,0,0,23.53,5.88,14.71,2.94,8.82,2.94,17.65,5.88,2.94,0,0,0,0,0
633,NA,2,"Um, something tells me that mixing an iron, a bathtub, and exercise together would not be a very good idea.","DP429","FACEBOOK",20,55,15,5,5,0,0,0,0,10,15,10,10,0,0,5,5,0,5,5,0,0,0,5,0,0,0,5,5,0,0,0,0,25,5,0,5,5,0,0,5,10,0,0,0,0,5,0,5,0,0,5,0,5,0,0,0,10,5,0,0,0,0,5,0,"Fitness Center in a Hotel Room","Fitness Center in a Hotel Room A businesswomanês need for a workout routine leads a personal trainer to incorporate a bathtubês edge and a travel iron into a 30-minute exercise regimen.","A businesswomanês need for a workout routine leads a personal trainer to incorporate a bathtubês edge and a travel iron into a 30-minute exercise regimen.",34,35.29,0,0,0,0,0,0,0,0,20.59,2.94,0,0,2.94,0,0,11.76,2.94,0,0,0,0,2.94,0,0,0,2.94,0,0,0,0,0,11.76,0,2.94,2.94,0,0,0,5.88,0,2.94,0,0,2.94,2.94,0,2.94,0,0,23.53,5.88,14.71,2.94,8.82,2.94,17.65,5.88,2.94,0,0,0,0,0
633,NA,2,"Is this of interest to you? Thought it looked like something up your alley. Take a look... thoughts? ","DP701","FRIEND",18,55.56,27.78,11.11,0,0,11.11,0,0,16.67,5.56,27.78,5.56,11.11,16.67,0,0,16.67,0,0,0,0,0,11.11,0,0,0,5.56,5.56,0,0,0,0,16.67,11.11,0,0,5.56,0,0,0,5.56,11.11,11.11,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,"Fitness Center in a Hotel Room","Fitness Center in a Hotel Room A businesswomanês need for a workout routine leads a personal trainer to incorporate a bathtubês edge and a travel iron into a 30-minute exercise regimen.","A businesswomanês need for a workout routine leads a personal trainer to incorporate a bathtubês edge and a travel iron into a 30-minute exercise regimen.",34,35.29,0,0,0,0,0,0,0,0,20.59,2.94,0,0,2.94,0,0,11.76,2.94,0,0,0,0,2.94,0,0,0,2.94,0,0,0,0,0,11.76,0,2.94,2.94,0,0,0,5.88,0,2.94,0,0,2.94,2.94,0,2.94,0,0,23.53,5.88,14.71,2.94,8.82,2.94,17.65,5.88,2.94,0,0,0,0,0
639,NA,1,"High school physics tells me force equals mass times acceleration. So more mass with equal acceleration equals more force, makes sense. ","DP386","FACEBOOK",21,38.1,4.76,4.76,4.76,0,0,0,0,0,0,4.76,0,0,4.76,0,4.76,4.76,4.76,0,23.81,0,0,4.76,0,0,0,0,0,0,0,0,0,23.81,4.76,14.29,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,19.05,0,14.29,4.76,4.76,0,0,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,1,"Hahahahahaha does this mean there is going to be a fat drivers stereotype now too? Lol this is great lol","DP362","FRIEND",20,55,10,0,0,0,0,0,0,10,5,25,20,0,20,0,15,5,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,10,5,0,5,0,0,0,0,0,0,0,15,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,3,"Heyy everybody! You should really take the time to read this article because it just might save your life someday!","DP50","FACEBOOK",20,60,25,10,0,0,10,0,0,15,5,15,10,0,5,10,10,5,5,0,0,0,0,15,0,0,0,5,5,0,0,0,0,35,0,5,5,5,5,5,0,10,0,0,0,0,5,0,5,0,0,5,0,0,5,5,0,5,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,1,"Wow! who would have thunk it? Obese people are worse at driving. Read this article, it's fascinating","DP688","FRIEND",18,44.44,22.22,0,0,0,0,0,0,22.22,0,16.67,16.67,0,11.11,5.56,0,5.56,0,0,0,0,0,11.11,0,0,5.56,11.11,5.56,5.56,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,5.56,11.11,5.56,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,2,"Who would make that a title? It doesn't seem very nice, being ""an unexpected road hazard"" that just seems rude.","DP332","FRIEND",21,47.62,19.05,0,0,0,0,0,0,19.05,9.52,23.81,9.52,0,14.29,4.76,9.52,0,0,0,0,0,0,4.76,0,0,0,9.52,4.76,4.76,0,4.76,0,23.81,9.52,4.76,4.76,9.52,0,0,0,4.76,0,0,0,0,0,0,0,0,0,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,5,"LOLOLOL So being obese can mess you up when you drive. Imagine if obesity actually factors in for getting car insurance. The USA would be royally f**ked","DP616","FRIEND",28,50,7.14,7.14,0,0,7.14,0,0,0,3.57,14.29,14.29,0,3.57,3.57,10.71,10.71,10.71,0,0,0,0,7.14,0,0,0,3.57,0,3.57,0,0,0,10.71,3.57,0,7.14,3.57,0,0,0,3.57,0,0,0,0,7.14,0,7.14,0,7.14,17.86,7.14,7.14,3.57,0,0,0,0,3.57,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,1,"I'm not sure why this is true but it is a frightening statistic since is is a very sedentary occupation.","DP113","FRIEND",21,61.9,14.29,4.76,4.76,0,0,0,0,9.52,9.52,19.05,19.05,0,19.05,0,4.76,4.76,4.76,4.76,0,0,0,0,0,0,0,14.29,9.52,4.76,4.76,0,0,28.57,0,9.52,0,0,9.52,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,4,"This is a really sad article I read. I had no idea this correlation existed. Be careful on the roads everyone and stay healthy!","DP350","FACEBOOK",24,58.33,20.83,8.33,8.33,0,0,0,0,12.5,8.33,12.5,12.5,4.17,4.17,0,4.17,4.17,4.17,4.17,0,0,0,4.17,0,0,0,8.33,4.17,4.17,0,0,4.17,20.83,8.33,0,0,0,0,4.17,4.17,4.17,0,0,0,0,4.17,0,4.17,0,0,12.5,0,8.33,0,4.17,0,4.17,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,1,"This is why there shouldn't be drivethrus. Were encouraging people to bing and expecting their body to keep up with the internal stress caused by an accident?","DP259","FRIEND",28,50,7.14,3.57,0,0,0,0,3.57,3.57,7.14,14.29,10.71,3.57,7.14,0,3.57,17.86,3.57,0,0,0,0,10.71,0,0,3.57,7.14,3.57,3.57,3.57,0,0,21.43,0,7.14,3.57,0,0,3.57,7.14,0,0,0,0,0,3.57,3.57,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,2,"this is interesting.















































































","DP248","FACEBOOK",3,66.67,33.33,0,0,0,0,0,0,33.33,0,33.33,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,2,"Really? I kind of resent this finding as a fat woman. I really want to know why weight's a factor! You?","DP122","FRIEND",22,50,18.18,13.64,9.09,0,4.55,0,0,4.55,9.09,9.09,0,0,9.09,0,9.09,13.64,4.55,0,0,0,0,9.09,0,0,4.55,4.55,0,4.55,0,4.55,0,27.27,9.09,4.55,4.55,0,0,0,0,9.09,4.55,0,0,4.55,9.09,4.55,4.55,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,1,"If a person is in a serious accident and needs surgery, a more healthy person is likely to survive it. ","DP77","FACEBOOK",20,55,5,0,0,0,0,0,0,5,15,15,10,0,15,0,0,10,10,0,5,0,0,10,0,0,10,5,0,5,0,0,0,20,0,0,10,10,0,0,5,5,0,0,0,0,10,0,10,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,2,"This is pretty sad but an interesting read. Who knew that just weighing more can cause a higher increase in automobile accident death?","DP157","FACEBOOK",23,47.83,13.04,0,0,0,0,0,0,13.04,8.7,13.04,8.7,4.35,8.7,0,4.35,4.35,4.35,0,8.7,0,0,4.35,0,0,0,13.04,8.7,4.35,0,0,4.35,21.74,4.35,4.35,0,4.35,0,0,0,8.7,0,0,0,0,4.35,0,0,0,4.35,13.04,4.35,8.7,0,4.35,0,4.35,0,0,0,4.35,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,2,"This article really surprised me, because it doesn't seem like there would be a correlation between obesity and dying in a car accident. Another reason to eat healthy and exercise","DP410","FRIEND",31,51.61,9.68,3.23,3.23,0,0,0,0,6.45,6.45,9.68,6.45,0,3.23,3.23,6.45,9.68,9.68,0,3.23,0,0,0,0,0,0,3.23,3.23,0,0,0,0,25.81,9.68,6.45,3.23,3.23,0,0,6.45,3.23,0,0,0,0,12.9,0,9.68,0,6.45,6.45,3.23,3.23,0,0,0,3.23,0,0,0,3.23,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,1,"Isn't this crazy? It's just super weird that obese people are more likely to die in a care accident.","DP420","FRIEND",21,42.86,14.29,0,0,0,0,0,0,14.29,4.76,9.52,4.76,0,9.52,0,4.76,9.52,0,0,4.76,0,0,4.76,0,0,4.76,19.05,9.52,9.52,4.76,0,0,9.52,0,0,0,4.76,0,0,0,4.76,0,0,0,0,4.76,0,4.76,0,4.76,4.76,0,4.76,0,0,4.76,0,0,0,0,4.76,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,1,"Yet another reason why obesity is harmful! Apparently, people suffering from obesity are more prone to die in car accidents. ","DP426","FRIEND",20,45,0,0,0,0,0,0,0,0,0,10,10,0,10,0,10,15,0,0,10,0,0,5,0,0,5,10,0,10,0,0,5,15,5,10,0,5,0,0,0,0,0,0,0,0,10,0,10,0,10,15,5,5,5,0,0,0,0,0,0,5,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,2,"Uhhhh, obese people are more likely to die in general, so this didn't come as a surprise. Be big and curvy if you want to, but also be healthy!","DP34","FRIEND",30,53.33,6.67,3.33,0,0,3.33,0,0,3.33,3.33,16.67,10,0,10,0,6.67,13.33,20,0,3.33,0,0,6.67,0,0,3.33,3.33,3.33,0,0,0,0,23.33,0,0,6.67,6.67,0,0,6.67,6.67,0,0,0,0,6.67,0,6.67,0,3.33,10,3.33,6.67,0,0,0,0,0,0,0,3.33,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,1,"Yikes! A pretty morbid read, but be careful on the road everyone, regardless of body shape or size!!","DP414","FACEBOOK",18,44.44,5.56,0,0,0,0,0,0,5.56,11.11,5.56,5.56,0,0,0,0,11.11,11.11,0,0,0,0,5.56,0,0,0,11.11,11.11,0,0,0,0,27.78,0,0,5.56,11.11,0,5.56,0,11.11,0,0,0,0,5.56,5.56,0,0,0,16.67,0,16.67,0,5.56,0,5.56,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,1,"You know how we talked about this in psychology? I don't think has anything to do with obesity. There must be confounding variables about conscientiousness and the pattern of health choices (beyond just obesity). ","DP33","FRIEND",35,60,14.29,8.57,2.86,2.86,2.86,0,0,5.71,2.86,20,11.43,2.86,11.43,2.86,17.14,20,5.71,0,0,0,0,8.57,0,0,0,0,0,0,0,0,0,31.43,8.57,2.86,2.86,5.71,2.86,0,8.57,2.86,0,0,0,0,8.57,0,8.57,0,5.71,5.71,0,5.71,0,2.86,2.86,0,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
639,NA,1,"Obesity can have so many effects. One affect that obesity can have is that it can be hazardous when they drive. ","DP808","FRIEND",21,71.43,19.05,4.76,0,0,0,0,4.76,14.29,0,33.33,33.33,0,28.57,0,9.52,0,9.52,0,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,9.52,4.76,9.52,0,0,0,0,0,0,0,0,0,0,9.52,0,9.52,0,9.52,9.52,4.76,0,4.76,0,4.76,0,0,0,0,0,0,0,0,"An Unexpected Road Hazard: Obesity","An Unexpected Road Hazard: Obesity Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.","Obese drivers are more likely than normal weight drivers to die in car accidents, a new study finds.",23,30.43,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,4.35,0,0,13.04,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,4.35,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,8.7,0,13.04,17.39,4.35,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0
642,NA,1,"More reason for me to order that belgian waffle for breakfast with the strawberries. I may have diabetes but my blood pressure will be stellar.","DP509","FRIEND",25,60,16,12,12,0,0,0,0,4,4,16,16,0,4,8,0,16,4,0,4,0,0,0,0,0,0,4,0,4,4,0,0,16,4,4,0,4,0,0,4,4,0,0,0,0,12,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berries Lower Heart Attack Risk in Women","Berries Lower Heart Attack Risk in Women Blueberries and strawberries have large concentrations of the flavonoid anthocyanin, which may help lower blood pressure and improve blood vessel function.","Blueberries and strawberries have large concentrations of the flavonoid anthocyanin, which may help lower blood pressure and improve blood vessel function.",28,28.57,3.57,0,0,0,0,0,0,3.57,3.57,7.14,7.14,0,3.57,3.57,0,7.14,7.14,0,0,0,0,7.14,0,0,3.57,21.43,3.57,17.86,7.14,3.57,7.14,14.29,3.57,0,0,3.57,0,0,7.14,0,3.57,3.57,0,0,10.71,10.71,0,0,0,14.29,0,14.29,0,0,3.57,0,0,0,0,0,0,0,0
642,NA,4,"Good thing I love blueberries and strawberries!                                                      ","DP426","FACEBOOK",7,42.86,28.57,14.29,14.29,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,14.29,0,0,0,0,14.29,0,0,0,28.57,28.57,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berries Lower Heart Attack Risk in Women","Berries Lower Heart Attack Risk in Women Blueberries and strawberries have large concentrations of the flavonoid anthocyanin, which may help lower blood pressure and improve blood vessel function.","Blueberries and strawberries have large concentrations of the flavonoid anthocyanin, which may help lower blood pressure and improve blood vessel function.",28,28.57,3.57,0,0,0,0,0,0,3.57,3.57,7.14,7.14,0,3.57,3.57,0,7.14,7.14,0,0,0,0,7.14,0,0,3.57,21.43,3.57,17.86,7.14,3.57,7.14,14.29,3.57,0,0,3.57,0,0,7.14,0,3.57,3.57,0,0,10.71,10.71,0,0,0,14.29,0,14.29,0,0,3.57,0,0,0,0,0,0,0,0
